order_id,asin,sku,posted_date,transaction_type,amount_type,is_fee,amount,currency,tax_amount,tax_currency,tax_present
026-0984481-7744337,,DC-K5WH-R7F5,2026-01-11T17:05:03Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-0984481-7744337,,DC-K5WH-R7F5,2026-01-11T17:05:03Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_Tax,False,-4.17,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_Principal,False,-20.82,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_Commission,True,4.5,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_RefundCommission,True,-0.9,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-4307144-8265131,,BQ-O3OI-FTJU,2026-01-11T22:52:02Z,Refund,Refund_DigitalServicesFee,True,0.09,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_Commission,True,0.57,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
206-1112346-5312303,,R7-98IN-2PW8,2026-01-15T20:45:05Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_Tax,False,-4.37,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_ShippingTax,False,-0.33,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_ShippingCharge,False,-1.66,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_Principal,False,-21.83,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_Commission,True,4.71,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_RefundCommission,True,-0.95,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-3086064-2050736,,TU-8I14-25ZR,2026-01-17T12:55:15Z,Refund,Refund_DigitalServicesFee,True,0.09,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_ShippingTax,False,-0.11,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_ShippingCharge,False,-0.55,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_Commission,True,0.56,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-4638138-7832362,,R7-98IN-2PW8,2026-01-17T22:16:42Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_ShippingTax,False,-0.17,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_ShippingCharge,False,-0.83,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_Commission,True,0.57,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_ShippingChargeback,True,1.0,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
202-1659458-9141900,,R7-98IN-2PW8,2026-01-18T07:33:27Z,Refund,Refund_DigitalServicesFee,True,0.04,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_Tax,False,-4.5,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_Principal,False,-22.5,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_Commission,True,4.86,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_RefundCommission,True,-0.97,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-3170480-4840358,,MW-9K5M-VKW8,2026-01-18T22:04:00Z,Refund,Refund_DigitalServicesFee,True,0.1,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_Tax,False,-1.37,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_Principal,False,-6.83,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_Commission,True,1.28,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_RefundCommission,True,-0.25,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
202-0758920-0676351,,SU-5LQH-2DVN,2026-01-18T23:39:07Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_Principal,False,-4.82,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_Commission,True,0.9,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_RefundCommission,True,-0.18,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-0310058-9573145,,WX-L5UA-UB1Q,2026-01-18T23:41:07Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_Commission,True,0.56,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-6192271-9399515,,R7-98IN-2PW8,2026-01-19T22:14:18Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_Commission,True,0.57,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-4835346-7151545,,R7-98IN-2PW8,2026-01-20T20:07:24Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_Tax,False,-0.82,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_Principal,False,-4.08,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_Commission,True,0.46,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_RefundCommission,True,-0.1,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-3906143-8973956,,VF-3T0K-DR5O,2026-01-21T03:25:02Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_Tax,False,-0.5,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_Principal,False,-2.5,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_Commission,True,0.3,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_RefundCommission,True,-0.06,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
206-1616611-7428320,,DC-K5WH-R7F5,2026-01-23T20:14:03Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_Tax,False,-2.54,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_Principal,False,-12.68,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_Commission,True,2.38,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_RefundCommission,True,-0.48,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-1319155-1408338,,6V-EEC1-2S9Z,2026-01-23T22:53:18Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_Commission,True,0.56,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-5178082-4633930,,R7-98IN-2PW8,2026-01-24T04:47:44Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_Tax,False,-4.5,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_Principal,False,-22.5,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_Commission,True,4.86,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_RefundCommission,True,-0.97,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
202-6051112-5137968,,MW-9K5M-VKW8,2026-01-24T22:42:26Z,Refund,Refund_DigitalServicesFee,True,0.09,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_Tax,False,-0.97,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_Principal,False,-4.86,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_Commission,True,0.57,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_RefundCommission,True,-0.11,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-9558627-3085937,,R7-98IN-2PW8,2026-01-24T23:09:11Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_Tax,False,-1.33,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_ShippingTax,False,-0.83,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_ShippingCharge,False,-4.16,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_Principal,False,-6.66,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_Commission,True,1.25,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_RefundCommission,True,-0.25,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_ShippingChargeback,True,4.99,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-1763941-3872345,,6V-EEC1-2S9Z,2026-01-25T20:08:58Z,Refund,Refund_DigitalServicesFee,True,0.13,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_Tax,False,-1.76,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_ShippingTax,False,-0.07,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_ShippingCharge,False,-0.33,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_Principal,False,-8.77,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_Commission,True,1.9,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_RefundCommission,True,-0.38,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-8503981-1059569,,H4-86XG-NLX6,2026-01-26T16:41:49Z,Refund,Refund_DigitalServicesFee,True,0.04,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_Tax,False,-4.5,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_Principal,False,-22.5,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_Commission,True,4.86,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_RefundCommission,True,-0.97,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-6364979-3305909,,MW-9K5M-VKW8,2026-01-27T14:47:20Z,Refund,Refund_DigitalServicesFee,True,0.1,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_ShippingTax,False,-0.56,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_ShippingCharge,False,-2.43,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_Commission,True,,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_RefundCommission,True,,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_ShippingChargeback,True,2.49,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_DigitalServicesFee,True,0.06,GBP,,,False
206-6930748-8259541,,NN-TSZ1-X2RD,2026-01-29T13:42:21Z,Refund,Refund_MarketplaceFacilitatorVAT-Shipping,False,0.56,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_Tax,False,-1.5,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_Principal,False,-7.49,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_Commission,True,1.62,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_RefundCommission,True,-0.32,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-9612992-1390769,,EE-KTDC-KCFY,2026-02-01T15:23:24Z,Refund,Refund_DigitalServicesFee,True,0.03,GBP,,,False
205-0071465-6013973,,DC-K5WH-R7F5,2026-02-01T20:18:39Z,Refund,Refund_Tax,False,-0.5,GBP,,,False
205-0071465-6013973,,DC-K5WH-R7F5,2026-02-01T20:18:39Z,Refund,Refund_ShippingTax,False,-0.07,GBP,,,False
205-0071465-6013973,,DC-K5WH-R7F5,2026-02-01T20:18:39Z,Refund,Refund_ShippingCharge,False,-0.33,GBP,,,False
205-0071465-6013973,,DC-K5WH-R7F5,2026-02-01T20:18:39Z,Refund,Refund_Principal,False,-2.5,GBP,,,False
205-0071465-6013973,,DC-K5WH-R7F5,2026-02-01T20:18:39Z,Refund,Refund_Commission,True,0.3,GBP,,,False
